# E6113_a
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="六大異変タークディアバーブ"
JumpSubroutine	*イベントクエストタイトル2
StopSound
Bgm	平和
Bg	教会前
	　　　　　　　　　　							\n　　　  　<color=blue>聖地スイルノーム</color>
	　　　　　　　　　　							\n　  　<color=blue>輝く湖タークディアバーブ</color>
	ディーア	通常2	1_2
	リディ	驚き2	2_2					……なんだか静かだね
	リディ							観光地って聞いてたから、\nもっとこう、ぱーっとたくさん\n人がいるかと思ったんだけど……
	リディ	悔しい2						むぅ……\nお土産屋さんもやってないし……
	ディーア	怪しい2						リディ、観光じゃないんだぞ
	リディ	悲しい2						わかってるけどー…\nちょっと楽しみにしてたのになぁ
	ディーア	悔しい2						みんな、それどころじゃないからな
	ディーア	悔しい2						タークディアバーブの周辺とは\n思えないほど、魔力が\n薄くなってる…
	ディーア	悔しい2						これじゃ、リーマと大して\n変わらないぞ
	リディ	笑い2						これくらいの方が\n過ごしやすくていいけどね！
	ディーア	あはは2						確かに、観光ならいいけど、\n普段のタークディアバーブは\n生活するには向いてないもんな
	リディ	驚き2						それにしても、\n本当に誰も居ないね……
	ディーア	通常2						多分、住民も観光客も勇者も、\nどこかに避難したんだろうな
	リディ							避難？\nこんなことが起きてるのに？
	リディ	悔しい2						勇者さんたちは\n残って戦わないの？
	ディーア							ああ、EDENにとって\nタークディアバーブは\n最上級の聖地だからな
	リディ	驚き2						……あ、そっか\n勇者はタークディアバーブでは\n戦えないんだった
	リディ	通常2						だから避難したんだね
	ディーア	怪しい2						ああ、そういうことだ\n……まあ、他にも理由は\nあるだろうけどな
	リディ	驚き2						他の理由？
	ディーア	通常2						あくまで、オレの予想だけどな……
	ディーア	怪しい2						きっと、魔剣機関もEDENも、\nお互いに貸し借りを作る関係に\nなりたくないんだ
	リディ							貸し借り？
	ディーア	通常2						過度に干渉して、深い関係を\n持ちたくはないんだよ
	ディーア							だから今回の任務も、\n極秘の依頼だったんだ
	ディーア							表立って依頼を出したら、\n聖域で動けないEDENを\n助けたことになっちゃうからね
	リディ	悔しい2						……やっぱり仲悪いの？
