# E6039_a
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="御用邸への裏ルート"
ShowMessageWindow
Bg	墓場
Bgm	平和
	ディーア	通常	d
	マカロンヌ	通常	cc
	プディングンヌ	通常	a
	エクレアンヌ	通常	bb
	ディーア							――というわけで、\n【ケイティジュディ御用邸】に\n忍びこむために
	ディーア							この【汚染墓地】を抜けていく\nみんな準備はいい？
Bgm	コメディ
	マカロンヌ							はぁい♪\nトリック・オア・トリートぉ♪♪
	ディーア	驚き						あ、いや、そうじゃなくて
	プディングンヌ							うふふ、マカロンヌったら\n今日はお仕事なんですから\nお菓子はないの♪
	マカロンヌ							それじゃあプディ姉とエクレに\nイタズラしちゃうよぉ♪
	プディングンヌ							やーん♪
	ディーア	怪しい						あの、聞いてるかなー
	エクレアンヌ							ざんねんっ！ボクはちゃんと\nエクレア焼いてきたからねっ☆
	エクレアンヌ							はい、マカロンヌ姉さんっ☆
	ディーア	悔しい						あのーーーー\n汚染墓地をですねーーー
	マカロンヌ							む！エクレ、腕をあげたねっ♪\nとーってもおいしっ♪♪
	プディングンヌ							うふふ♪\n昨日は遅くまで準備してたものね
	エクレアンヌ							ボクはそんなに強くないから、\n出来ることをしようって、\nそう思っただけ！
	ディーア	笑い						あーーーなんかいい話にしようとね、\nうん、わかるよ、そういうの、うん
	ディーア	怒り						でもね、今はそういうのじゃなくてね
	マカロンヌ							もぉっ！マスターさん\nトリック・オア・トリート、だよっ♪
	ディーア	驚き						…へ？
	プディングンヌ							マスター様、\nトリック・オア・トリートぉ♪
	ディーア	怪しい						いや、これはその、\nそういうのじゃななくってさ
	エクレアンヌ							マスターくん、\nトリック・オア・トリートっ☆
	ディーア	通常						ガチ目の魔剣機関からの依頼でさ！
Tween	マカロンヌ	ShakePosition	x=-5 y=-10 time=3			Add
	マカロンヌ							お菓子がないならぁーーー
Tween	プディングンヌ	ShakePosition	x=-5 y=-10 time=3			Add
	プディングンヌ							いたずらーーーーーーーー
Tween	エクレアンヌ	ShakePosition	x=-5 y=-10 time=3			Add
	エクレアンヌ							しちゃうぞぉぉぉーーーー
Se	SR取得
Tween	ディーア	ShakePosition	x=-20 y=-20 time=1			Add
	ディーア	笑い						ある！
	エクレアンヌ							……え？
	ディーア							ある！お菓子、準備してる！\n（リディが、きっと）
	エクレアンヌ							ほんとに？マスターくん
	ディーア							うん、もちろんさ、当たり前だろ？
	ディーア	通常						その代わり、お菓子をあげるのは\nお仕事が終わってから、な
	マカロンヌ							もぉ、しょうがないなぁ♪
	エクレアンヌ							マスターくんがそういうなら、\nボクは信じるよっ☆
	プディングンヌ							うふふ♪さすがはマスター様
	プディングンヌ							それで、どうしてこんな墓場に？
	ディーア	笑い						あはは！何も聞いてなかったんだね！
Bgm	作戦会議
	ディーア	通常						オレたちはこれから\n【ケイティジュディ御用邸】に向かう
	ディーア							御用邸の中で何者かによって\nアンデッド系のモンスターが\n大量に召喚され続けているんだ
	マカロンヌ							御用邸に直接向かわないの？
	ディーア							強力な結界があって入れないらしい
	エクレアンヌ							あぁ、それで墓場っ！
	ディーア	怪しい						そう「アンデッド召喚」ということは\nかならず冥府と縁のある場所から\n冥脈を使って魂を集めているはずだ
	プディングンヌ							あらあら、それにしてもこの墓場は\nとても広大ですね
	エクレアンヌ							迷子になっちゃいそう…
	ディーア	通常						そのとおりなんだ、エクレアンヌ
	ディーア							この【コウ・ド・イーラ汚染墓地】は\n魔界でも有数の墓地なんだけど、
	ディーア							怨念や悪霊の持つ魔力によって、\n磁場が狂っているんだ
	プディングンヌ							迷いの森と同じ状態になっている、と
	ディーア							ご名答！\n最悪、迷っても入口まで走って戻れば\n最初からやり直せるから安心だな
	ディーア							…さて、みんな準備はできた？
Bgm	コメディ
	マカロンヌ							もちろんっ♪\nハロウィンパーティ、すたーとぉ！
	プディングンヌ							うふふ♪マカロンヌったら、\nあとでイタズラしちゃうわよ？
	エクレアンヌ							さぁさぁ、マスターくん！\n一緒に行こ☆はろうぃん、はろうぃん☆
	ディーア	怪しい						はぁ…本当に今の話、\n聞いてたのかな…
EndScenario

# E6039_b
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="墓場を守る女神像"
ShowMessageWindow
Bg	墓場
Bgm	タイトル
	ディーア	通常	d
	マカロンヌ	通常	cc
	プディングンヌ	通常	a
	エクレアンヌ	通常	bb
	マカロンヌ							マスターさん！\nここ、魔力の濃度がものすごい…!!
	プディングンヌ							お菓子をどうぞ、なんて雰囲気じゃあ\nないですね…！
	エクレアンヌ							マスターくん、きっとココが！
	ディーア	怒り						あぁ！【ケイティジュディ御用邸】への\n裏ルート！唯一の道だ!!
Tween	プディングンヌ	ShakePosition	x=-10 y=-10 time=1			Add
	プディングンヌ							!!
Tween	マカロンヌ	ShakePosition	x=-10 y=-10 time=1			Add
	マカロンヌ							いま、あの女神像がこっちを見た！
Tween	エクレアンヌ	ShakePosition	x=-10 y=-10 time=1			Add
	エクレアンヌ							きっとアイツが第四層の管理者だよ！
	ディーア							眠りを妨げてしまって申し訳ないが…
	ディーア							こちらにも戦う理由があるんだ!
	エクレアンヌ							お菓子をくれないなら…
	マカロンヌ							すっごいイタズラしちゃうんだから！
	プディングンヌ							お覚悟を!!
EndScenario

# E6039_c
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="いざ御用邸へ"
ShowMessageWindow
Bg	墓場
Bgm	凱旋
	ディーア	怪しい	d
	マカロンヌ	通常	cc
	プディングンヌ	通常	a
	エクレアンヌ	通常	bb
	エクレアンヌ							あ！マスターくん、あそこに\n洋館がみえるよ☆
	プディングンヌ							あれが【ケイティジュディ御用邸】…\nでしょうか？
Tween	マカロンヌ	ShakePosition	x=-5 y=-10 time=3			Add
	マカロンヌ							うー、なんか嫌な予感がする、\nすごい暗い魔力を感じるよ…
	ディーア	通常						間違いない、あそこがアンデッドの巣窟\nケイティジュディ御用邸だ
	プディングンヌ							あそこでアンデッドを召喚している\n何者か、って何者なんでしょう？
	ディーア	悔しい						…もし魔剣機関の仮説が正しいとすれば
	マカロンヌ							正しいとすれば…？
	ディーア	笑い						……よくわからない、なんか変な奴だよ
	マカロンヌ							？？？
	エクレアンヌ							マスターくんの方が変だよ？
	プディングンヌ							エクレ、マスター様にも何かお考えが\nあってのことよ
	エクレアンヌ							あ、ごめんなさい
	ディーア	通常						いや、いいんだ、気にしないでくれ
	マカロンヌ							それじゃあ元気に行ってみよっ♪
	プディングンヌ							変なやつなんてマスター様が一捻り！
	エクレアンヌ							帰ってみんなでハロウィンパーティ☆
	ディーア	笑い
	マカロンヌ							マスターさんのお菓子たのしみだなっ♪
	プディングンヌ							私たちもお菓子つくりましょう♪
	エクレアンヌ							さんせいっ☆ボクも作るーっ☆
	wipe		wipe_start			0
Tween	wipe	MoveTo	x=-800 islocal=true time=1.2	linear
FadeOut	black					.1
CharacterOff
CharacterOff	wipe
Bg	墓場
Bgm	台風_BGM
FadeIn	black					.5
	アルカード	通常	1_1					………
	アルカード							ケイティジュディ御用邸……
	アルカード							この空気が懐かしいとでも言うの？
	アルカード							…いえ、どうかしてるわ
	wipe		wipe_start			0
Tween	wipe	MoveTo	x=-800 islocal=true time=1.2	linear
FadeOut	black					.1
CharacterOff
CharacterOff	wipe
Bg	洋館
Bgm	緊迫
FadeIn	black					.5
	謎の声	<Off>						フフフ…\nついに来たわね、魔剣使い…
	謎の声	<Off>						アンデッドたちは所詮\n貴方たちを迎え入れる呼び水
	謎の声	<Off>						力を合わせて立ち向かってきなさい
	謎の声	<Off>						ねぇ、そうでしょう？アルカード…
	謎の声	<Off>						楽しい楽しい…
	謎の声	<Off>						ハロウィンパーティにしましょう？
EndScenario
