# E6037_1
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="廃病院に彷徨う人形"
ShowMessageWindow
Bg	廃病院
Bgm	絶望
	ディーア	怪しい	3_3
	リディ	怒りR	2_3
	リディ							ま、マスター…\nなんか、ここ薄暗いよ？
	ディーア							まぁ、そらそうだよな\n廃病院だからな
	リディ							ま、マスター…\nなんか、ここお化け出そうだよ？
	ディーア							まぁ、そらそうだよな\n廃病院だからな
	リディ							ま、マスター…\nなんか、あそこにボォっと灯りが…
	ディーア							まぁ、そらそうだよな\n廃病院だか…
	ディーア	驚き						…え
Tween	ディーア	ShakePosition	x=-10 time=1			Add
	ディーア	笑い						ううう、うそだろ、リディ？
Tween	リディ	ShakePosition	x=-10 time=1			Add
	リディ	笑いR						みみみみ、見間違いかな
	ディーア							そそそそそ、そうに違いない\nだだだってここは、もう使われてない\n廃病院のはずだからららら
	リディ	驚きR						で、でも、ほらそこに\n明るい光が…
FadeOut	red					.5
Se	火1
	フレイムタン		1_3
FadeIn	white					1.5
Bgm	平和
	フレイムタン							ふれれだよっ!!
	リディ	笑い						フレイムたん♪
	ディーア	怪しい						はぁ、なんだ、フレレか…
	フレイムタン							あそびにきたよ！きたよ！
	ディーア	通常						フレレ、これは遊びじゃなくってな
	フレイムタン							うー…
	フレイムタン							でもブライニクルが、\n薄暗いところではふれれが役立つ、\nって言ってたもん
	リディ	怒りR						そうだよマスター！\nふれれちゃんが居てくれたら\n廃病院探索もへっちゃらだよ！
	ディーア	怪しい						んー、まぁ、そうか…
	フレイムタン							つれてってくれる！？
	ディーア	笑い						そこらじゅう燃やしたりしないこと
	フレイムタン							やくそく！
	リディ	嬉しい						よかったね、ふれれちゃん♪
	フレイムタン							うん♪
	ディーア	照れ						それじゃあさっそく廊下の先を\n照らしてもらっていい？
	フレイムタン							おっまっかせー♪
	フレイムタン							めらめらー！
FadeOut	red					.5
Se	火1
FadeIn	white					1.5
Tween	リディ	ShakePosition	x=-10 time=1			Add
Tween	ディーア	ShakePosition	x=-10 time=1			Add
	リディ	驚き						！！
	リディ	驚きR						ままままマスター！
	ディーア	笑い						どどどどどどうした、リディ
	リディ	笑いR						いままま、何か動いたたたた
	ディーア							何がって、何だよよよ
	リディ	驚き						…なんだろう
	フレイムタン							なんかオルクリスト先生の\nお人形みたいのがいた…？
	ディーア	嬉しい						フレレ、グッジョブ！\nそいつだ！
	フレイムタン							そいつ？
	ディーア							安心しろリディ、お化けなんかじゃない
	ディーア							その【魔導人形】が今回のターゲットだ
	ディーア							ここ【ハルラ小児病棟】には、\nお世話係の魔導式の自動人形が\nたくさんいたらしいんだけど
	ディーア							そいつらが暴走して、廃病院となった\n今でも暴れまわっているらしいんだ
	リディ	嬉しい						そいつらを退治するのが今回の任務！
	ディーア							そう！
	リディ	通常						なんかすばしっこそうだったね
	ディーア	怪しい						ちゃんと見つかるといいなー
	フレイムタン							んう？だいじょぶだよ、ますたー♪
	ディーア	通常						どうしてだい、フレレ？
	フレイムタン							だってー…
Bgm	バトル
	フレイムタン							ほら、むこうのお部屋とか廊下とか、\nズラーッってたくさんたくさん\nお人形さんが並んでるもん！
	ディーア	驚き						…な、なんて数だ…
	リディ	驚き						ぎゃ、逆に怖いよ、マスター…
	ディーア							こうなったら手当たり次第に\n壊して進むしかないな！
	ディーア							いくぞ！リディ、フレレ！
EndScenario

# E6037_2
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="地下に佇む手術室"
ShowMessageWindow
Bg	廃病院
Bgm	絶望
	ディーア	怪しい	3_3
	リディ	驚き	2_3
	フレイムタン	通常	1_3
	ディーア							なんでこんなところに手術室が…？
	リディ	驚きR						マスター、ここ地下だよ？
	フレイムタン							1Fにもしゅじゅつちつ、あったよ？
	ディーア							…この設備…もしかして、この病院…
	リディ	怒りR						マスター？
	ディーア							ほら、ここ見て
	リディ	通常R						うーん、えーと、えーと\n【魔核管理カルテ】…？
	フレイムタン							…まかく！？
	ディーア							うん、この病院はもしかしたら
	ディーア	驚き						【魔剣】を専門にしていた可能性がある
	リディ	驚きR						魔剣専門の小児病棟なんて\n聞いたことないよ
	ディーア	怪しい						…どうした？フレレ
	フレイムタン							………
	フレイムタン							んーん、なんでもない
	リディ	驚き						マスター、ふれれちゃん、\n怖がってるよ
	リディ	通常R						そろそろ1Fに上がろうよ
	ディーア	通常						そ、そうだな
	ディーア	嬉しい						お、この先に階段が見える\nあそこから一度1Fに戻ろう
	リディ	笑いR						うん！
EndScenario

# E6037_3
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="異質な施設"
ShowMessageWindow
Bg	廃病院
Bgm	絶望
	ディーア	怪しい	3_3
	リディ	驚き	2_3
	フレイムタン	通常	1_3
	ディーア							なんでこんなところに実験室が…？
	リディ	通常R						実験が危ないからじゃない？
	ディーア	驚き						だとすると、もっとおかしいんだ\nだってここは小児病棟だ
	リディ							んう？
	ディーア	怪しい						子どもを治療する専門の施設で、\nわざわざ危険薬物の「実験」をするか？
	リディ	驚きR						あ！
	ディーア							薬品倉庫や魔力化合する薬剤室なら\nまだわかるんだが、\nこれは少し異質すぎる…
	ディーア							それに…
	フレイムタン							ますたー、これ、なんて書いてあるの？
	ディーア	驚き						フレレ、これは？
	フレイムタン							落ちてたの
	ディーア	怪しい						これは、カルテ？…いや、実験記録？
	リディ	怒り						んー、昔の言語で書かれてるのかな、\nそれとも暗号かな、リディ読めない
	ディーア	悔しい						クランさんのところで見る医療魔術の\n言語とも全然違う…これは一体…
	フレイムタン							えい！
FadeOut	red					.5
Se	火1
FadeIn	white					1.5
