# E6034_a
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="酒場のガードマン"
ShowMessageWindow
Bg	酒場1F
Bgm	都市
	ディーア	通常	2_3
	雪月花	通常	1_3
	セラエノ断章	通常	3_3
	セラエノ断章							こんなところに酒場がぁ…\n上の階は教会なのに、すごいです
	セラエノ断章							それに、ぜーんぶ高そうなお酒
	雪月花							あらぁ、ぬし様ぁ♪\n今日はどんな高級酒を御馳走して\nくださるのかしら
	セラエノ断章							えー、ずるいです！\n私も、はちみつ酒、飲みたいですっ
	ディーア							今日は飲みに来たんじゃないぞ\nガードマンのお仕事だ
	雪月花							あらあら、残念極まりないわ
	セラエノ断章							はちみつ酒…
	ディーア							なんでもここ、フィルバリ大聖堂の\n地下酒場は相当な闇酒場らしくてな
	雪月花							聖人気取りの悪魔崇拝者たちが\n日夜祈りを捧げるその足元で\nわるーいお話しいるんですもの
	雪月花							闇酒場どころか、魔界の心臓部…\nかもしれませんわ
	ディーア							そうだとしたら魔剣機関も\nそのまま放っておかないだろう
	ディーア							必要悪ってやつなのかもしれないな
	セラエノ断章							あの…はちみつ酒…
	雪月花							それにしても、ここのお酒…\n少し「クサイ」ですわね
	ディーア							流石は雪月花だな
	セラエノ断章							あの、あの、はちみつ酒…
	ディーア							実はここで出している酒は、\n特殊な錬精方法で作られて\nいるらしいんだ
	雪月花							くんくん…この香り！\nまさか200年モノ級の魔神酒？\nでも少し違うような…
	ディーア							魔剣機関の話によると、\n普通のお酒よりも遥かに\n魔力濃度が特濃らしいんだ
	セラエノ断章							うう…あのぅ…はちみつ酒…
	雪月花							確かに、安物、とまではいきませんが\nそこそこのお酒に大量の魔力が\n封じ込められている香りですわ
	ディーア							だから、保存方法も特殊すぎる
	雪月花							あぁ、なるほど！\nだから教会…！\n大聖堂の地下は願ったり叶ったりと
	ディーア							そうなんだ\nフィルバリ大聖堂自体が、\nお酒を守る結界になっているんだ
Bgm	作戦会議
	ディーア							そして、酒場の営業時間には、\n地下からこれだけの濃厚な\n酒気帯び魔力が溢れ出る
	雪月花							しかも営業時間は深夜が主
	雪月花							モンスターをおびき寄せるには\n条件が揃いすぎていますわね
	ディーア							それで雇われたのが、魔剣使い
	雪月花							無事に守りきれたら、\n一番高いお酒を頂戴したいですわ
	セラエノ断章							あの！あの！！\n　　　は　ち　み　つ　酒　!!
	雪月花							あぁもう、どうしましたのセラエノ？
	ディーア							はちみつ酒ならまた一緒に作ろうな
StopBgm
	セラエノ断章							じゃなくてっ！えっと、えっと
	ディーア							？？？
	雪月花							？？？
	セラエノ断章							魔剣使い様の、うしろで、\nモンスターがお店のはちみつ酒、\n飲んでます…よ？
Bgm	勇者バトル
	ディーア							うわあああ！
	雪月花							い、いつのまに!!
	雪月花							まったく宴の席が台無しですわ
	ディーア							客はみんな避難したなっ\nよし、いくぞ!!!
EndScenario

# E6034_b
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="お酒、大好き！"
ShowMessageWindow
Bg	酒場1F
Bgm	凱旋
	ディーア	通常	3_3
	雪月花	通常	2_3_b
	セラエノ断章	通常	1_3
	ディーア							んーっ、これで最後みたいだなー
	雪月花							はぁ、もう朝の7時ですわぁ\nふわぁああ…
	ディーア							魔剣も徹夜すると眠くなるんだな
	雪月花							妾らは主様と繋がっておりますから\n主様の魔力が眠たそうであれば\n妾らもまた眠くなりますわ
	セラエノ断章							えー、私はまだ眠くないですよっ
	雪月花							個人差みたいなものですわ
	ディーア							ふーん、そんなもんか
	雪月花							まぁ、要は気分次第ですわ
	セラエノ断章							ねぇねぇ、魔剣使い様っ！\nお仕事おわったし、どうですか？\n私のこと、読んでみませんかっ？
	ディーア							今セラエノを読んだら、\n1秒で眠れる自信があるよ
	セラエノ断章							えぇ…そんなぁ…\nせっかくお仕事がんばったのに…
	ディーア							また明日、読んであげるから、\nはちみつ酒も作って、みんなに配ろう
	セラエノ断章							やったーっ！！
	雪月花							なんていうか、セラエノのお酒は、\nこう…神がかった中毒性がありますわ
	雪月花							あれは一体何が入っておりますの？
	ディーア	悔しい
	セラエノ断章							んー、はちみつ♪
	雪月花							…と？
	セラエノ断章							んー、ないしょ♪
	雪月花							…ん？
	セラエノ断章							内緒ですっ！魔剣使い様と私だけの\n企業秘密なのです
	セラエノ断章							それに、あんなところ…\n他の魔剣に、見られたくないし…
	雪月花							あ、あ、あんなところ…？
	セラエノ断章							でも魔剣使い様が舐めるの上手で\nよかったです
	セラエノ断章							あんなの何時間もされたら…私…
	雪月花							な、な、なめ、なめ、なめる…？
	雪月花							そもそも、はちみつ酒って、\nあれ、本当にはちみつですの…？
	雪月花							はちみつって、蜂が花から集めた\n蜜のことでわよね…
	雪月花							もしかして、見た目と味と質感が\n似ている故の、比喩表現なのでは…
	セラエノ断章							うふふ♪\nはちみつ酒、今から楽しみっ♪
	雪月花							主様!! これは一体どういうこと…\n\n……あら？
	ディーア							ごめ、聞いてなかった…\nふわぁぁぁ…ねむい………むにゃあ
Tween	ディーア	MoveTo	y=-800 islocal=true time=1.2			Add
	　	<Off>						　　　　　　　バタン
	セラエノ断章							わわわっ魔剣使い様が倒れたぁ！
	雪月花							せ、せ、セラエノ、\n他の魔剣とリディを呼んできて頂戴！
	雪月花							アンロックされてる間に、\n宿屋のベッドへ運ばないと!!
Tween	セラエノ断章	MoveTo	x=-800 islocal=true time=1.2			Add
	セラエノ断章							わ、わ、わかったですーっ！
	雪月花							はぁ、全く世話のやける主様
	雪月花							……お、お待ち遊ばせっ！\nもしや、妾が酔っ払っている時も、\nこんな感じなのでは…!?
	雪月花							飲み過ぎには注意しましょう…
EndScenario
