# E5010_a
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="はじまりは、いつも雨"
ShowMessageWindow
Bg	毒の沼地_雨
Bgm	平和
Se	雨
	ディーア	通常	3_3					ここがバ=ウイ湿地帯か…
	リディ	通常	2_3					うー、雨ふってるねー
	ディーア							この辺りは雨季だからな\n当分止むことはないだろうな
	カエルハンター	通常	1_3					やぁやぁ、よく来たケロ\nキミが魔剣機関から派遣された\n魔剣使いだケロな？
	リディ	笑い_もち_笑い						そうだケロ♪\nおじさんは何者だケロケロ？
Bgm	コメディ
	カエルハンター							ケロケロ！キミも蛙語がわかるケロ！\n女の子だからと侮ってはいけないケロ
	リディ	嬉しい_もち_驚き						ケロケロ♪
	カエルハンター							ケロケロロ♪
	リディ	嬉しい_もち_キラン						ケロロロロロ♪
	ディーア	怪しい						はぁ…そういうのはマグロとか\nネザ子だけで勘弁してくれよ
	リディ	驚き						リュカもわんわん言うよ？
	ディーア	驚き						そういうことじゃなくてね
	リディ	照れ						マスターはわんわんならいいの？\nケロケロよりもわんわん？
	ディーア	通常						あー、えーとねリディさん
	リディ	嬉しい_もち_誇る						わんわんお♪リディわんわんお？
	ディーア	通常						あー、うん、かわいい\nかわいいよ、わんわんリディ
	リディ	照れ_もち_笑い涙						えへへ♪
	ディーア	通常						で、えーと、あなたは？
	カエルハンター							貴様…犬に寝返ったケロ!?\nさっきまで蛙仲間だったはずケロ!!\n名前だってケロ子のはず…!!
	リディ	怒り						リディはリディだよ？\nケロ子じゃないよ
	ディーア	驚き						あー、もういいよ、ケロ子で！\nケロ子ちゃんでいいよ!!
	ケロ子	通常	2_3					わんわんお
	ディーア	怪しい						カオス!!
	ディーア	通常						…で、依頼っていうのは
	カエルハンター							……そう、聞いてくれるかい？
Bgm	作戦会議
	リディ	通常_もち_驚き	2_3					わわ、急にシリアスになったわん
	ディーア	笑い						はい、リディちゃん、わんわんは\nもうおしまいねー
	リディ	通常						はーい
	カエルハンター							……そう、聞いてくれるかい？\n\n大事なので2回目だケロ
	ディーア	通常						はい
	カエルハンター							僕はカエル専門のハンター、\n皆から「カエルハンター」と\n呼ばれているケロ
	リディ	通常						まんまだね
	ディーア	通常						しーーーー
	カエルハンター							ハンターといっても密猟じゃないケロ\nむしろカエルの保護が目的の\nセーフハンター協会の者だケロ
