# E6045_01
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="第1話 禁忌祭地･聖街ミラ"
ShowMessageWindow
Bg	雪の街
Bgm	雪の街
	ディーア	通常	2_2
	リディ	通常R	1_2
	リディ	笑いR						わーわー！すごいねー!!
	ディーア	驚き						すごい賑わいだな
	リディ	驚き						ここで「キンキジュツシキ」やってる\nんでしょ？
	ディーア	怪しい						禁忌術式な
	リディ	笑いR						そうそう！それそれ！
	リディ	通常R						なんだかみんな楽しそう♪\nお祭りみたいだねキンキジュツシキ
	ディーア	通常						正確には【禁忌術式クリスマス】な
	リディ	驚きR						くりすます
	ディーア	笑い						そうそう、クリスマス
	ディーア	通常						なんでも、古代から伝わる悪神を鎮める\n由緒正しき伝統の儀式…らしい
	リディ	驚きR						ほぇぇ
	ディーア	怪しい						昔は魔界でも全国的に行われていた\nらしいんだけど
	ディーア							今ではここ【聖街ミラ】でしか\nやってないらしい
	リディ	笑いR						聖なる儀式をやる街だから\n【聖街】っていうんだね
	ディーア	通常						それにしても人がたくさんだなー
	リディ	驚き						んー、みんな楽しそうだし、\nなんだか恋人っぽいとたちがたくさん
	ディーア	怪しい						まぁ、薄暗いし、飾り付けが神秘的だし\n理論的にはデートに向いているよな
	リディ	通常R						理論的には？
	ディーア	通常						理論的には。
	リディ	笑いR						じゃあ、リディとマスターも理論的には\nデートに見えるかな？
	ディーア	怪しい						ははは、見えるかもなー
	リディ	怒りR						ひどいよマスター！\n愛の告白フラグを完全に折ったでしょ
	ディーア	笑い						理論的には、な
	リディ							感情的に許せない\n乙女として許せない
	ディーア	嬉しい						ごめんごめん
	ディーア							ほら、あそこで売ってるお菓子買って―
	リディ	驚きR						!!!!
	ディーア	驚き						…リディ？
	リディ							まって、マスター
StopBgm
	ディーア	怒り						…どうした？敵か？
	リディ	通常R						………
	リディ	驚きR						ううん、なんか声が聞こえる
	ディーア	驚き						声？
	リディ	驚き						あっち!!
	wipe		wipe_start			0
Tween	wipe	MoveTo	x=-800 islocal=true time=1.2	linear
FadeOut	black					.1
CharacterOff
CharacterOff	wipe
Bg	草原C
Bgm	台風_BGM
FadeIn	black					.5
	ディーア	怪しい	3_3					おい、リディ\nもう街から随分離れて…
	リディ	驚きR	1_3					みて、マスター!!\nこれ！
	ディーア	驚き						…これは……
	リディ							魔剣、だよね？
	ディーア	怪しい						あぁ、かなり長い間\nここに放置されていたみたいだな
	リディ							……まだ、生きてる？
	ディーア							………\n…………\n……………
	ディーア	驚き						…！
	ディーア	通常						大丈夫だ、まだ魔核に反応がある\nでも、相当弱ってるな…
	リディ	驚きR						アンロックできるかな？
	ディーア	怪しい						ふぅーー、このまま放っておいたら\n完全に魔核崩壊してしまうからな
	リディ	通常R						マスター
	ディーア	通常						まかせておけ
Param	character_grayout=false
	　	<Off>						<color=mk2wisp>魔核エーテライト認識\nコード：アンロック承認\nシステム：ブレイブソード展開</color>		9000-24
		<Off>						<color=mk2wisp>ネフィリム機関をオーバーロードし\n環境変数をブレイズゼロに固定、\n魔力結晶体構築《魔剣少女》開放します</color>
FadeOut	white					.3
Se	光3
Bgm	雪の街
	古ぼけた大鎌型魔剣	通常	2_3_b							9999-00
FadeIn	white					1
Tween	古ぼけた大鎌型魔剣	PunchPosition	y=10			Add
Param	character_grayout=true
	古ぼけた大鎌型魔剣	通常						………あぁ、ああ…
	リディ	笑いR						マスター!!
	ディーア	笑い						あぁ、うまくいったみたいだ
	リディ							ねぇねぇ、お名前は？
	古ぼけた大鎌型魔剣							…な、まえ…？
	リディ	通常R						そう、お名前！
	古ぼけた大鎌型魔剣							………サンタクロ…ス
	古ぼけた大鎌型魔剣							（ガクッ）
Tween	古ぼけた大鎌型魔剣	MoveTo	y=-1600
	リディ	驚きR						マスター！倒れちゃったよ!!
	ディーア	悔しい						と、とりあえずクランさんのところに\n運ぼう!!
Bgm	緊迫
Tween	リディ	ShakePosition	x=-10 y=-10 time=1			Add
Tween	ディーア	ShakePosition	x=-10 y=-10 time=1			Add
	　　　　　　　　　　	通常	a					…ゴゴゴゴゴゴゴゴ
	リディ	驚きR						な、なに！？
	ディーア	驚き						これは…地震？\nいや、大気ごと揺れている…
	リディ	怒りR						も、ものすごい魔力圧…
	ディーア	悔しい						リディ、近くに！
Tween	リディ	ShakePosition	x=-10 y=-10 time=1			Add
Tween	ディーア	ShakePosition	x=-10 y=-10 time=1			Add
	　　　　　　　　　　							…ゴゴゴゴゴゴゴゴ\nゴゴゴゴゴゴゴゴゴ!!
	　　　　　　　　　　							ゴゴゴ……
	ディーア							収まった…
	ディーア	怪しい						これは【魔導振】だな
	ディーア							とんでもなく大きくて巨大な\n魔力の波動が共鳴しあって起きる\n魔界の超自然現象だよ
	リディ	驚きR						オーラだけで剣がピリピリするやつ！
	ディーア	通常						そうそう、それ\nでも、こんな大きなやつは初めてだ
	リディ	通常R						…マスター、みて\nあの方角からものすごい量の\n魔力が流れてきてる…
	ディーア	怪しい						あっちは…
	リディ	怒りR						【聖街ミラ】だ!!
	リディ							この魔力の荒れてる感じ、\n冥獣とかモンスターのだと思う！
	ディーア	怒り						リディ、急ぐぞ！
	リディ	驚きR						あ、この倒れちゃった子はどうするの？
	ディーア							もちろん、連れて行く!!
EndScenario

# E6045_02
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="第2話 見えない敵"
ShowMessageWindow
Bg	雪の街
Bgm	雪の街
	ディーア	怪しい	2_2
	リディ	通常R	1_2
	リディ	怒りR						ねぇマスターおかしいよ
	ディーア	通常						あぁ、なんでこの街に大量の\nモンスターや冥獣が…
	リディ	怒りR						違うよマスター
	ディーア	怪しい						………
	リディ	悔しい						わかってるでしょ？\nほら、見てよマスター…
	ディーア	通常						あぁ
	リディ							……\n………
	リディ							この街、聖街ミラ…\nさっきまで賑わってたのに…
Bgm	絶望
	リディ							\n人　が　誰　も　い　な　い　よ
	ディーア							…わかってるよリディ
	リディ	怒りR						でも！\nさっきまであんなに人がいっぱいいて\nあんなに楽しそうにしてたのに！
	ディーア	悔しい						………
	リディ							私たちが街に来るまでの間、\nほんの10分くらいだったよ？
	リディ							そんな間にあれだけの人たちを\n全員倒せるわけがないよ
	ディーア							それにEDENの勇者もいたはずだしな
	リディ							そうだよ、きっと魔剣機関の\n魔剣使いだっていたはずだもん
	リディ							見たことのあるひと、いたもん…
	ディーア	通常						違うんだよ、リディ
