# E6049_1
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="いざ地下へ！"
ShowMessageWindow
Bg	スイーツ化図書館
Bgm	タイトル
	ディーア	通常	3_3
	リディ	嬉しい	2_3
	リディ							あ！マスター!!\n階段だよ！階段あったよ！
	ディーア	笑い						よし！さっきの扉で\n正解だったみたいだな♪
	リディ	笑いR						さすがはマスター♪\nえらい、えらいー！いいこいいこ！
	ディーア	照れ						よ、よせやい！
	ディーア	怪しい						…でも、階段の下からは、\nココより強力な魔力を感じるな…
	リディ	通常R						大丈夫！\nマスターならへっちゃらだよ！
	ディーア	驚き						り、リディが素直な良い子すぎて、\n逆に怖い…
	リディ	怒りR						むぅー！なにそれー！
	ディーア	通常						まぁ、なにはともあれ、\nここの敵を倒さないと、\n階段を使わせてもらえなそうだ！
	リディ	驚き						わわ！いつのまにか敵が！
	ディーア	笑い						さっさと禁書イオを見つけて、\n本物のスイーツを食べに行くぞー！
	リディ	照れ						いくぞーっ！
EndScenario

# E6049_2
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="ここは…？"
ShowMessageWindow
Bg	スイーツ化図書館
Bgm	絶望
	ディーア	怪しい	3_3
	リディ	悔しい	2_3
	リディ							ねぇ、マスター…
	ディーア	悔しい						わかってる…\n何も言わなくていい…
	リディ	怒りR						でも、ここって…！ここって！
	ディーア							あぁ…
Bgm	クエスト勝利_BGM
	ディーア	笑い						【宝物庫】だっ!!!!!!
	リディ	嬉しい						…と、いうことはー？
	ディーア	驚き						いるかな、いるかなー？
	リディ	笑い						あ、発見！\n宝物庫リオンっ!!
	ディーア	笑い						ふぅー、ついに見つけたぞ\n宝物庫にのみ棲まうという、\n伝説のメタルキノコリオン亜種！
	リディ	嬉しい						超絶経験値とルビーをもたらすという\nその伝説をいまここにっ！
	ディーア	嬉しい						いくぞリディっ!!
	リディ	照れ						まかせて！まかせてっ！
EndScenario

# E6049_3
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="やりなおし"
ShowMessageWindow
Bg	スイーツ化図書館
Bgm	絶望
	ディーア	怪しい	3_3
	リディ	悔しい	2_3
	リディ							ねぇ、マスター…
	ディーア	悔しい						わかってる…\n何も言わなくていい…
	リディ	怒りR						でも、ここって…！ここって！
	ディーア							あぁ…
Bgm	コメディ
	リディ	笑い						さっきも来たところだよねっ！
	ディーア	笑い						アハハ！やっぱりー？
	リディ	笑いR						アハハ！もしかしてマスター、\n扉間違えちゃったのかなー？
	ディーア	通常						………
	リディ	通常R						………
	ディーア	笑い						てへ♪
	リディ	怒りR						もう！マスターのばかー！\nだから、赤の扉を選ぼうって\n言ったのにー！
	ディーア	怪しい						いや、だから、扉に色とか無いから…
	ディーア							それにしても、\nあのフロアをもう一周するのか…
	リディ	笑いR						もぉ、マスターったら\n凹んでてもしかたないでしょ！
	リディ	通常R						だいじょぶ、だいじょぶ♪\n次はもう間違えないもんね！
	ディーア	驚き						…リディ
	ディーア	通常						あぁ、そうだな、\nこんなところでヘコタレてる\n場合じゃない！
	ディーア							まずは集まってきた敵さんたちを\nサクサクッと倒して！
	ディーア	笑い						パパッと禁書イオを見つけて、\n本物のスイーツを食べに行こうな！
	リディ	笑いR						やったぁー♪\nやくそくね、マスター！
EndScenario
